Order_ID,Customer_ID,Restaurant_ID,Rider_ID,Order_Date,Order_Time,City,Restaurant_Name,Cuisine,Order_Status,Payment_Method,Customer_Age,Gender,Distance_km,Delivery_Time_Min,Traffic_Level,Weather,Subtotal,Discount,Delivery_Fee,GST,Total_Amount,Profit,Customer_Rating,Review,Coupon_Code,Refund_Reason,Items_Count,Payment_Status,Peak_Hour,Weekend,Platform,Restaurant_Rating,Rider_Rating,Preparation_Time,Delivery_Type,Customer_Segment,Festival,Complaint_Type,Tip,Order_Time_Raw,Order_Month,Order_Day,Weekday,Hour,Time_Slot,Average_Order_Value,Profit_Margin_%,Delivery_Delay_Min,Delivery_Delay_Category,Revenue_Bucket,Customer_Age_Group
ORD00066,CUST4852,REST192,RID1227,2025-05-12,18:36:00,Pune,Restaurant 23,North Indian,Delivered,Debit Card,40,Male,13.6,72,Low,Clear,298.51,44.78,50,12.69,316.42,59.7,5.0,Good,SAVE100,,6,Paid,No,No,iOS,4.6,4.4,13,Standard,Regular,No,,10,18:36,May,12,Monday,18,Evening,52.73666666666667,18.87,59,High Delay,Low Revenue,36-50
ORD00067,CUST3033,REST147,RID1492,2025-12-13,17:37:00,Navi Mumbai,Restaurant 49,South Indian,Delivered,Cash,33,Male,13.8,72,Low,Cloudy,1180.43,0.0,50,59.02,1289.45,332.14,2.0,Poor,,,1,Paid,No,Yes,Android,4.7,3.9,29,Express,Premium,No,,30,17:37,Dec,13,Saturday,17,Evening,1289.45,25.76,43,High Delay,Top Revenue,26-35
ORD00068,CUST6439,REST128,RID1753,2025-02-19,20:53:00,Pune,Restaurant 8,South Indian,Delivered,Cash,53,Male,7.1,24,Medium,Cloudy,279.2,13.96,40,13.26,318.5,67.45,2.0,Average,WELCOME50,,1,Paid,Yes,No,Android,4.7,4.2,15,Express,Regular,No,,30,20:53,Feb,19,Wednesday,20,Evening,318.5,21.18,9,Slight Delay,Low Revenue,51+
ORD00069,CUST6968,REST155,RID1267,2025-09-05,11:09:00,Navi Mumbai,Restaurant 31,South Indian,Refunded,UPI,42,Female,6.8,25,Low,Rain,255.05,0.0,50,12.75,317.8,94.32,,,,Late Delivery,2,Refunded,No,No,iOS,3.5,4.8,20,Standard,Regular,Yes,Quality,20,11:09,Sep,5,Friday,11,Morning,158.9,29.68,5,On Time,Low Revenue,36-50
ORD00070,CUST3877,REST125,RID1615,2025-04-06,19:27:00,Pune,Restaurant 11,Desserts,Delivered,UPI,56,Female,11.7,26,Low,Clear,719.8,35.99,30,34.19,748.0,180.92,2.0,Good,FOOD10,,5,Paid,Yes,Yes,Android,3.5,4.6,26,Express,Premium,No,,50,19:27,Apr,6,Sunday,19,Evening,149.6,24.19,0,On Time,Mid Revenue,51+
ORD00071,CUST5362,REST131,RID1190,2025-06-27,18:18:00,Mumbai,Restaurant 73,Desserts,Delivered,Debit Card,20,Male,10.8,51,High,Clear,1321.15,132.12,20,59.45,1268.48,258.04,4.0,Poor,WELCOME50,,5,Paid,No,No,Android,4.0,4.1,36,Express,Premium,No,,50,18:18,Jun,27,Friday,18,Evening,253.696,20.34,15,Slight Delay,Top Revenue,18-25
ORD00072,CUST4990,REST111,RID1229,2025-02-01,17:55:00,Bengaluru,Restaurant 80,South Indian,Delivered,Credit Card,24,Female,4.5,67,Low,Clear,1144.85,114.48,20,51.52,1101.89,181.23,2.0,Good,WELCOME50,,3,Paid,No,Yes,Android,4.3,4.5,26,Standard,Premium,No,,20,17:55,Feb,1,Saturday,17,Evening,367.2966666666667,16.45,41,High Delay,High Revenue,18-25
ORD00073,CUST9873,REST175,RID1232,2025-02-18,13:02:00,Mumbai,Restaurant 30,South Indian,Delivered,Wallet,47,Female,3.3,67,Low,Rain,793.6,119.04,40,33.73,748.29,155.88,4.0,Poor,WELCOME50,,5,Paid,Yes,No,iOS,4.2,4.3,40,Standard,Regular,No,,10,13:02,Feb,18,Tuesday,13,Afternoon,149.658,20.83,27,High Delay,Mid Revenue,36-50
ORD00074,CUST6790,REST131,RID1891,2025-06-21,21:53:00,Bengaluru,Restaurant 55,Biryani,Refunded,UPI,41,Male,8.4,19,Medium,Cloudy,1241.78,62.09,50,58.98,1288.67,232.11,,,WELCOME50,Food Quality,6,Refunded,Yes,Yes,Android,3.7,5.0,34,Express,Premium,Yes,Late,0,21:53,Jun,21,Saturday,21,Night,214.77833333333334,18.01,-15,On Time,Top Revenue,36-50
ORD00075,CUST9524,REST101,RID1444,2025-11-25,16:58:00,Bengaluru,Restaurant 31,North Indian,Delivered,Debit Card,25,Female,5.9,25,Low,Clear,540.93,81.14,20,22.99,502.78,120.24,,,WELCOME50,,5,Paid,No,No,iOS,3.6,4.5,39,Standard,Regular,No,,10,16:58,Nov,25,Tuesday,16,Afternoon,100.556,23.92,-14,On Time,Low Revenue,18-25
ORD00076,CUST7334,REST125,RID1561,2025-05-31,21:36:00,Thane,Restaurant 91,Chinese,Delivered,Cash,53,Female,9.6,45,Medium,Clear,501.29,0.0,40,25.06,566.35,105.53,2.0,Good,,,2,Paid,Yes,Yes,Android,4.0,4.5,10,Express,New,No,,10,21:36,May,31,Saturday,21,Night,283.175,18.63,35,High Delay,Mid Revenue,51+
ORD00077,CUST2094,REST177,RID1892,2025-06-15,18:31:00,Mumbai,Restaurant 45,Pizza,Delivered,UPI,51,Female,12.7,37,High,Clear,1339.45,0.0,40,66.97,1446.42,329.99,2.0,Good,,,4,Paid,No,Yes,Android,4.0,4.6,29,Express,Premium,No,,30,18:31,Jun,15,Sunday,18,Evening,361.605,22.81,8,Slight Delay,Top Revenue,51+
ORD00078,CUST5576,REST179,RID1621,2025-05-18,12:26:00,Thane,Restaurant 15,Pizza,Delivered,Cash,47,Female,11.1,33,Medium,Cloudy,185.71,27.86,20,7.89,185.74,42.52,5.0,Good,SAVE100,,4,Paid,Yes,Yes,iOS,3.5,4.7,25,Express,Regular,No,,50,12:26,May,18,Sunday,12,Afternoon,46.435,22.89,8,Slight Delay,Low Revenue,36-50
ORD00079,CUST6338,REST126,RID1995,2025-06-05,12:27:00,Navi Mumbai,Restaurant 55,North Indian,Delivered,UPI,21,Female,8.9,46,Medium,Rain,947.69,0.0,40,47.38,1035.07,275.35,5.0,Good,,,5,Paid,Yes,No,iOS,4.2,4.4,31,Express,Regular,No,,0,12:27,Jun,5,Thursday,12,Afternoon,207.01399999999998,26.6,15,Slight Delay,High Revenue,18-25
ORD00080,CUST3526,REST124,RID1987,2025-11-01,19:28:00,Mumbai,Restaurant 54,Pizza,Cancelled,Cash,46,Female,10.7,62,Low,Clear,1072.95,160.94,30,45.6,987.61,201.87,3.0,Poor,FOOD10,,1,Paid,Yes,Yes,iOS,4.2,3.9,38,Express,Premium,No,Quality,30,19:28,Nov,1,Saturday,19,Evening,987.61,20.44,24,High Delay,High Revenue,36-50
ORD00081,CUST1693,REST188,RID1421,2025-11-20,13:33:00,Thane,Restaurant 2,Desserts,Delivered,UPI,37,Male,13.8,40,Low,Rain,855.32,128.3,30,36.35,793.37,120.84,1.0,Excellent,SAVE100,,2,Paid,Yes,No,Android,4.6,4.5,37,Standard,Premium,No,,50,13:33,Nov,20,Thursday,13,Afternoon,396.685,15.23,3,On Time,Mid Revenue,36-50
ORD00082,CUST8659,REST178,RID1440,2025-03-04,12:10:00,Mumbai,Restaurant 8,Biryani,Delivered,UPI,55,Female,3.0,30,Medium,Cloudy,852.52,0.0,20,42.63,915.15,160.53,3.0,Poor,,,6,Paid,Yes,No,Android,4.8,4.5,21,Standard,Regular,No,,0,12:10,Mar,4,Tuesday,12,Afternoon,152.525,17.54,9,Slight Delay,High Revenue,51+
ORD00083,CUST4651,REST105,RID1163,2025-01-28,15:56:00,Mumbai,Restaurant 76,Desserts,Delivered,Credit Card,38,Male,13.6,67,Medium,Cloudy,1188.55,0.0,50,59.43,1297.98,276.15,3.0,Good,,,4,Paid,No,No,iOS,3.6,4.6,31,Standard,Regular,No,,30,15:56,Jan,28,Tuesday,15,Afternoon,324.495,21.28,36,High Delay,Top Revenue,36-50
ORD00084,CUST2882,REST142,RID1546,2025-01-12,15:05:00,Navi Mumbai,Restaurant 50,Chinese,Delivered,Cash,59,Male,14.5,42,Medium,Rain,653.08,0.0,20,32.65,705.73,131.79,2.0,Average,,,4,Paid,No,Yes,Android,3.8,3.8,31,Standard,Regular,No,,10,15:05,Jan,12,Sunday,15,Afternoon,176.4325,18.67,11,Slight Delay,Mid Revenue,51+
ORD00085,CUST3608,REST147,RID1361,2025-12-28,12:05:00,Thane,Restaurant 28,Biryani,Delivered,Cash,42,Male,5.2,45,High,Clear,899.22,0.0,50,44.96,994.18,183.02,4.0,Good,,,6,Paid,Yes,Yes,Android,4.5,4.1,38,Express,Premium,No,,50,12:05,Dec,28,Sunday,12,Afternoon,165.69666666666666,18.41,7,Slight Delay,High Revenue,36-50
ORD00086,CUST1470,REST184,RID1735,2025-05-07,20:38:00,Bengaluru,Restaurant 73,South Indian,Delivered,Debit Card,18,Female,10.9,59,Low,Clear,345.68,0.0,20,17.28,382.96,75.89,1.0,Poor,,,1,Paid,Yes,No,Android,4.0,4.4,19,Standard,New,No,,0,20:38,May,7,Wednesday,20,Evening,382.96,19.82,40,High Delay,Low Revenue,18-25
ORD00087,CUST3890,REST103,RID1375,2025-04-26,17:08:00,Thane,Restaurant 87,Desserts,Delivered,Debit Card,44,Male,10.2,59,Medium,Clear,706.64,35.33,50,33.57,754.88,226.46,4.0,Good,SAVE100,,3,Paid,No,Yes,iOS,3.6,4.1,18,Standard,Premium,No,,30,17:08,Apr,26,Saturday,17,Evening,251.62666666666667,30.0,41,High Delay,Mid Revenue,36-50
ORD00088,CUST4729,REST172,RID1509,2025-01-21,13:27:00,Bengaluru,Restaurant 92,Burger,Delivered,Debit Card,45,Female,14.1,22,High,Cloudy,580.06,58.01,20,26.1,568.15,162.01,5.0,Good,FOOD10,,5,Paid,Yes,No,iOS,4.9,4.6,11,Express,New,No,,20,13:27,Jan,21,Tuesday,13,Afternoon,113.63,28.52,11,Slight Delay,Mid Revenue,36-50
ORD00089,CUST8250,REST143,RID1708,2025-02-14,21:44:00,Navi Mumbai,Restaurant 65,Biryani,Delivered,Cash,50,Male,10.5,28,Medium,Rain,1497.5,224.62,30,63.64,1366.52,309.9,2.0,Average,SAVE100,,4,Paid,Yes,No,iOS,3.6,4.6,35,Express,New,No,,10,21:44,Feb,14,Friday,21,Night,341.63,22.68,-7,On Time,Top Revenue,36-50
ORD00090,CUST8969,REST185,RID1494,2025-10-06,16:15:00,Mumbai,Restaurant 31,Biryani,Refunded,Credit Card,18,Female,2.9,56,Medium,Rain,401.83,20.09,50,19.09,450.83,87.87,2.0,Average,WELCOME50,Late Delivery,5,Refunded,No,No,Android,4.0,4.8,27,Express,New,No,Late,50,16:15,Oct,6,Monday,16,Afternoon,90.166,19.49,29,High Delay,Low Revenue,18-25
ORD00091,CUST5601,REST138,RID1201,2025-08-25,20:53:00,Thane,Restaurant 15,Biryani,Delivered,Debit Card,46,Male,3.3,43,Medium,Rain,1090.97,0.0,40,54.55,1185.52,242.38,2.0,Excellent,,,5,Paid,Yes,No,Android,3.5,5.0,34,Express,New,No,,20,20:53,Aug,25,Monday,20,Evening,237.10399999999998,20.45,9,Slight Delay,High Revenue,36-50
ORD00092,CUST5685,REST180,RID1628,2025-10-16,16:06:00,Bengaluru,Restaurant 94,Biryani,Delivered,Debit Card,59,Male,2.1,62,Low,Clear,1442.89,144.29,30,64.93,1393.53,370.91,2.0,Average,WELCOME50,,3,Paid,No,No,Android,4.8,4.4,38,Standard,New,No,,20,16:06,Oct,16,Thursday,16,Afternoon,464.51,26.62,24,High Delay,Top Revenue,51+
ORD00093,CUST4921,REST107,RID1042,2025-11-12,18:24:00,Navi Mumbai,Restaurant 14,Burger,Delivered,Cash,21,Male,7.9,46,High,Clear,1269.43,63.47,30,60.3,1296.26,388.03,5.0,Average,SAVE100,,5,Paid,No,No,iOS,3.7,4.1,14,Express,Premium,No,,0,18:24,Nov,12,Wednesday,18,Evening,259.252,29.93,32,High Delay,Top Revenue,18-25
ORD00094,CUST3345,REST136,RID1073,2025-01-21,22:30:00,Bengaluru,Restaurant 85,North Indian,Delivered,Wallet,44,Female,1.9,15,High,Clear,1134.29,0.0,20,56.71,1211.0,345.86,2.0,Poor,,,4,Paid,No,No,Android,4.1,4.5,21,Standard,Regular,No,,20,22:30,Jan,21,Tuesday,22,Night,302.75,28.56,-6,On Time,Top Revenue,36-50
ORD00095,CUST6431,REST177,RID1674,2025-09-22,22:27:00,Bengaluru,Restaurant 39,Burger,Refunded,Wallet,44,Female,7.7,56,Low,Cloudy,1379.49,0.0,50,68.97,1498.46,419.25,5.0,Excellent,,Food Quality,6,Refunded,No,No,Android,3.8,4.6,24,Standard,New,No,Wrong Item,50,22:27,Sep,22,Monday,22,Night,249.74333333333334,27.98,32,High Delay,Top Revenue,36-50
ORD00096,CUST2839,REST128,RID1882,2025-10-25,21:23:00,Mumbai,Restaurant 33,Biryani,Delivered,UPI,30,Female,10.9,29,High,Cloudy,925.56,92.56,40,41.65,914.65,168.28,5.0,Good,FOOD10,,6,Paid,Yes,Yes,Android,4.2,4.5,12,Express,Premium,Yes,,30,21:23,Oct,25,Saturday,21,Night,152.44166666666666,18.4,17,High Delay,High Revenue,26-35
ORD00097,CUST8784,REST199,RID1095,2025-03-10,11:40:00,Hyderabad,Restaurant 18,Chinese,Refunded,Wallet,21,Female,4.3,38,Low,Clear,1132.51,0.0,50,56.63,1239.14,316.34,2.0,Good,,Late Delivery,4,Refunded,No,No,Android,4.5,4.3,38,Standard,Premium,No,Late,50,11:40,Mar,10,Monday,11,Morning,309.785,25.53,0,On Time,Top Revenue,18-25
ORD00098,CUST9011,REST105,RID1836,2025-02-28,19:10:00,Mumbai,Restaurant 78,Chinese,Delivered,UPI,40,Female,12.2,22,Low,Rain,1290.75,0.0,40,64.54,1395.29,260.04,3.0,Average,,,2,Paid,Yes,No,iOS,3.5,5.0,24,Standard,New,No,,0,19:10,Feb,28,Friday,19,Evening,697.645,18.64,-2,On Time,Top Revenue,36-50
ORD00099,CUST1226,REST103,RID1350,2025-05-13,13:09:00,Bengaluru,Restaurant 20,Pizza,Delivered,Wallet,48,Male,12.2,17,Low,Clear,562.85,56.29,30,25.33,561.89,136.57,5.0,Average,SAVE100,,4,Paid,Yes,No,iOS,4.9,4.6,24,Express,New,No,,50,13:09,May,13,Tuesday,13,Afternoon,140.4725,24.31,-7,On Time,Mid Revenue,36-50
ORD00100,CUST8663,REST142,RID1590,2025-09-22,10:23:00,Pune,Restaurant 60,Pizza,Delivered,Debit Card,38,Male,5.7,45,Medium,Clear,465.53,0.0,20,23.28,508.81,77.89,4.0,Average,,,5,Paid,No,No,Android,3.7,4.6,18,Express,Regular,Yes,,20,10:23,Sep,22,Monday,10,Morning,101.762,15.31,27,High Delay,Low Revenue,36-50
ORD00101,CUST6945,REST136,RID1812,2025-07-02,12:44:00,Thane,Restaurant 31,Desserts,Delivered,Credit Card,22,Female,14.5,36,High,Cloudy,920.03,0.0,30,46.0,996.03,225.44,2.0,Excellent,,,3,Paid,Yes,No,iOS,4.5,4.2,32,Express,Premium,No,,30,12:44,Jul,2,Wednesday,12,Afternoon,332.01,22.63,4,On Time,High Revenue,18-25
ORD00102,CUST8299,REST150,RID1582,2025-09-15,19:57:00,Pune,Restaurant 99,Chinese,Delivered,Credit Card,55,Male,3.0,61,Medium,Cloudy,489.96,24.5,30,23.27,518.73,134.35,5.0,Poor,SAVE100,,6,Paid,Yes,No,iOS,4.0,4.9,28,Standard,Premium,No,,50,19:57,Sep,15,Monday,19,Evening,86.455,25.9,33,High Delay,Low Revenue,51+
ORD00103,CUST9953,REST102,RID1776,2025-06-30,22:22:00,Navi Mumbai,Restaurant 22,Biryani,Refunded,Debit Card,33,Male,4.1,40,Medium,Clear,1091.17,0.0,50,54.56,1195.73,339.5,3.0,Average,,Wrong Item,5,Refunded,No,No,iOS,3.8,4.7,40,Standard,Premium,Yes,Late,50,22:22,Jun,30,Monday,22,Night,239.14600000000002,28.39,0,On Time,Top Revenue,26-35
ORD00104,CUST1443,REST183,RID1497,2025-06-24,12:00:00,Mumbai,Restaurant 52,Burger,Delivered,Debit Card,29,Male,13.1,65,Low,Clear,888.76,0.0,40,44.44,973.2,237.41,3.0,Average,,,4,Paid,Yes,No,iOS,4.1,4.9,37,Standard,New,No,,50,12:00,Jun,24,Tuesday,12,Afternoon,243.3,24.39,28,High Delay,High Revenue,26-35
ORD00105,CUST3337,REST167,RID1785,2025-12-01,18:03:00,Mumbai,Restaurant 12,Chinese,Delivered,Debit Card,45,Female,8.5,52,High,Clear,1117.39,55.87,30,53.08,1144.6,284.55,,,WELCOME50,,5,Paid,No,No,Android,3.8,4.5,36,Express,New,No,,20,18:03,Dec,1,Monday,18,Evening,228.92,24.86,16,High Delay,High Revenue,36-50
ORD00106,CUST2634,REST183,RID1828,2025-11-30,22:35:00,Navi Mumbai,Restaurant 100,Chinese,Delivered,Credit Card,58,Male,6.6,20,Low,Rain,870.79,43.54,30,41.36,898.61,152.87,,,SAVE100,,1,Paid,No,Yes,Android,3.8,4.7,18,Express,Premium,No,,10,22:35,Nov,30,Sunday,22,Night,898.61,17.01,2,On Time,High Revenue,51+
ORD00107,CUST4474,REST141,RID1808,2025-03-24,08:22:00,Hyderabad,Restaurant 4,North Indian,Delivered,UPI,22,Female,10.4,37,Low,Clear,500.21,50.02,30,22.51,502.7,117.95,4.0,Poor,SAVE100,,4,Paid,No,No,iOS,4.4,4.1,18,Standard,Regular,No,,10,08:22,Mar,24,Monday,8,Morning,125.675,23.46,19,High Delay,Low Revenue,18-25
ORD00108,CUST5379,REST196,RID1139,2025-04-29,19:13:00,Thane,Restaurant 39,Chinese,Delivered,UPI,39,Male,7.8,72,Low,Clear,741.8,37.09,40,35.24,779.95,154.4,5.0,Good,SAVE100,,5,Paid,Yes,No,iOS,3.8,3.9,35,Standard,Premium,No,,30,19:13,Apr,29,Tuesday,19,Evening,155.99,19.8,37,High Delay,Mid Revenue,36-50
ORD00109,CUST3185,REST138,RID1154,2025-04-04,21:55:00,Pune,Restaurant 65,Biryani,Delivered,Debit Card,24,Male,7.5,40,Low,Cloudy,1415.78,0.0,20,70.79,1506.57,302.72,4.0,Excellent,,,3,Paid,Yes,No,iOS,3.5,4.1,35,Standard,New,No,,50,21:55,Apr,4,Friday,21,Night,502.19,20.09,5,On Time,Top Revenue,18-25
ORD00110,CUST9608,REST154,RID1002,2025-04-29,21:44:00,Mumbai,Restaurant 23,South Indian,Delivered,Wallet,27,Male,8.4,68,Medium,Clear,206.31,10.32,20,9.8,225.79,45.7,2.0,Poor,WELCOME50,,2,Paid,Yes,No,iOS,3.9,4.0,18,Express,New,No,,10,21:44,Apr,29,Tuesday,21,Night,112.895,20.24,50,High Delay,Low Revenue,26-35
ORD00111,CUST5622,REST170,RID1338,2025-09-18,09:26:00,Navi Mumbai,Restaurant 89,Pizza,Delivered,Debit Card,43,Female,5.5,41,Medium,Clear,1436.54,71.83,20,68.24,1452.95,302.3,4.0,Poor,FOOD10,,4,Paid,No,No,iOS,4.8,4.6,17,Express,Premium,No,,30,09:26,Sep,18,Thursday,9,Morning,363.2375,20.81,24,High Delay,Top Revenue,36-50
ORD00112,CUST8248,REST170,RID1684,2025-05-04,14:42:00,Thane,Restaurant 41,Pizza,Delivered,Wallet,18,Female,11.4,69,Medium,Rain,1292.84,0.0,20,64.64,1377.48,277.36,5.0,Average,,,4,Paid,No,Yes,Android,4.4,4.7,22,Express,Premium,Yes,,50,14:42,May,4,Sunday,14,Afternoon,344.37,20.14,47,High Delay,Top Revenue,18-25
ORD00113,CUST6697,REST166,RID1603,2025-05-17,18:04:00,Navi Mumbai,Restaurant 62,Burger,Delivered,Credit Card,27,Male,14.0,48,Medium,Rain,896.85,0.0,40,44.84,981.69,177.42,2.0,Poor,,,3,Paid,No,Yes,Android,3.7,4.8,24,Standard,Premium,No,,0,18:04,May,17,Saturday,18,Evening,327.23,18.07,24,High Delay,High Revenue,26-35
ORD00114,CUST2684,REST146,RID1365,2025-06-14,20:23:00,Pune,Restaurant 85,Desserts,Delivered,Wallet,51,Female,7.3,20,Medium,Cloudy,1259.46,0.0,50,62.97,1372.43,265.67,4.0,Poor,,,6,Paid,Yes,Yes,Android,4.4,4.7,15,Standard,New,No,,20,20:23,Jun,14,Saturday,20,Evening,228.73833333333334,19.36,5,On Time,Top Revenue,51+
ORD00115,CUST5254,REST107,RID1604,2025-09-08,15:39:00,Mumbai,Restaurant 23,Chinese,Delivered,Wallet,35,Female,4.6,31,Medium,Clear,628.92,62.89,40,28.3,634.33,145.12,4.0,Excellent,FOOD10,,1,Paid,No,No,Android,4.1,4.8,29,Express,New,No,,30,15:39,Sep,8,Monday,15,Afternoon,634.33,22.88,2,On Time,Mid Revenue,26-35
ORD00116,CUST4139,REST191,RID1594,2025-07-07,09:45:00,Navi Mumbai,Restaurant 48,North Indian,Delivered,Credit Card,39,Male,2.1,43,Medium,Cloudy,1460.11,146.01,40,65.7,1419.8,324.95,4.0,Good,FOOD10,,6,Paid,No,No,iOS,3.5,4.5,24,Express,Premium,No,,30,09:45,Jul,7,Monday,9,Morning,236.63333333333333,22.89,19,High Delay,Top Revenue,36-50
ORD00117,CUST7581,REST169,RID1041,2025-08-31,13:56:00,Hyderabad,Restaurant 88,Chinese,Delivered,Wallet,39,Female,11.8,22,Low,Clear,704.85,0.0,20,35.24,760.09,210.68,5.0,Good,,,1,Paid,Yes,Yes,Android,3.6,4.7,28,Express,New,No,,10,13:56,Aug,31,Sunday,13,Afternoon,760.09,27.72,-6,On Time,Mid Revenue,36-50
ORD00118,CUST6477,REST124,RID1530,2025-12-31,18:30:00,Thane,Restaurant 1,South Indian,Delivered,Wallet,35,Female,2.2,39,Medium,Rain,906.5,90.65,30,40.79,886.64,247.22,5.0,Good,SAVE100,,4,Paid,No,No,Android,4.1,3.9,19,Standard,Regular,No,,50,18:30,Dec,31,Wednesday,18,Evening,221.66,27.88,20,High Delay,High Revenue,26-35
ORD00119,CUST6599,REST125,RID1467,2025-05-12,17:12:00,Hyderabad,Restaurant 91,Burger,Delivered,UPI,38,Male,8.5,41,High,Cloudy,453.91,22.7,50,21.56,502.77,78.08,2.0,Good,SAVE100,,4,Paid,No,No,Android,4.5,4.8,28,Express,Regular,No,,30,17:12,May,12,Monday,17,Evening,125.6925,15.53,13,Slight Delay,Low Revenue,36-50
ORD00120,CUST9145,REST123,RID1014,2025-04-15,14:03:00,Pune,Restaurant 93,Burger,Delivered,Credit Card,49,Male,10.4,58,High,Cloudy,1312.72,0.0,20,65.64,1398.36,377.96,5.0,Excellent,,,2,Paid,No,No,Android,4.8,4.0,13,Express,New,No,,0,14:03,Apr,15,Tuesday,14,Afternoon,699.18,27.03,45,High Delay,Top Revenue,36-50
ORD00121,CUST3623,REST157,RID1300,2025-01-26,21:14:00,Pune,Restaurant 98,South Indian,Delivered,Wallet,38,Male,5.3,31,Medium,Rain,520.02,52.0,50,23.4,541.42,149.54,2.0,Good,WELCOME50,,6,Paid,Yes,Yes,iOS,4.0,3.8,22,Standard,Premium,No,,50,21:14,Jan,26,Sunday,21,Night,90.23666666666666,27.62,9,Slight Delay,Mid Revenue,36-50
ORD00122,CUST3000,REST184,RID1945,2025-12-22,10:12:00,Hyderabad,Restaurant 27,Biryani,Delivered,Wallet,51,Male,5.1,37,Low,Cloudy,1141.28,114.13,40,51.36,1118.51,317.0,1.0,Excellent,SAVE100,,2,Paid,No,No,Android,4.7,4.5,27,Standard,New,No,,20,10:12,Dec,22,Monday,10,Morning,559.255,28.34,10,Slight Delay,High Revenue,51+
ORD00123,CUST1820,REST122,RID1341,2025-04-27,17:02:00,Pune,Restaurant 45,Pizza,Delivered,Cash,33,Female,11.4,26,Low,Cloudy,312.88,0.0,40,15.64,368.52,100.0,5.0,Average,,,4,Paid,No,Yes,Android,4.3,4.7,29,Express,Regular,Yes,,0,17:02,Apr,27,Sunday,17,Evening,92.13,27.14,-3,On Time,Low Revenue,26-35
ORD00124,CUST3780,REST184,RID1964,2025-09-20,11:26:00,Mumbai,Restaurant 12,Chinese,Delivered,UPI,59,Female,5.2,31,Low,Clear,354.2,53.13,40,15.05,356.12,100.38,1.0,Good,SAVE100,,2,Paid,No,Yes,Android,4.3,3.9,24,Standard,New,No,,0,11:26,Sep,20,Saturday,11,Morning,178.06,28.19,7,Slight Delay,Low Revenue,51+
ORD00125,CUST1247,REST113,RID1965,2025-09-17,16:23:00,Pune,Restaurant 7,Pizza,Cancelled,Wallet,31,Male,2.2,25,Low,Cloudy,554.2,83.13,30,23.55,524.62,157.24,4.0,Good,WELCOME50,,4,Paid,No,No,iOS,3.7,4.5,13,Standard,Premium,No,Late,10,16:23,Sep,17,Wednesday,16,Afternoon,131.155,29.97,12,Slight Delay,Low Revenue,26-35
ORD00126,CUST5974,REST143,RID1086,2025-11-01,09:52:00,Pune,Restaurant 98,Pizza,Delivered,Wallet,29,Male,5.4,74,Medium,Cloudy,970.91,0.0,20,48.55,1039.46,160.95,2.0,Good,,,2,Paid,No,Yes,iOS,4.5,4.0,21,Standard,New,No,,10,09:52,Nov,1,Saturday,9,Morning,519.73,15.48,53,High Delay,High Revenue,26-35
ORD00127,CUST2026,REST125,RID1887,2025-12-18,18:45:00,Thane,Restaurant 81,North Indian,Refunded,Debit Card,44,Male,10.1,37,High,Clear,1496.43,149.64,20,67.34,1434.13,387.93,4.0,Average,FOOD10,Late Delivery,6,Refunded,No,No,iOS,4.2,4.1,32,Express,New,No,Quality,50,18:45,Dec,18,Thursday,18,Evening,239.02166666666668,27.05,5,On Time,Top Revenue,36-50
ORD00128,CUST5128,REST196,RID1858,2025-03-26,21:24:00,Hyderabad,Restaurant 30,South Indian,Delivered,Credit Card,55,Female,8.9,71,Medium,Rain,1215.45,182.32,40,51.66,1124.79,321.93,1.0,Excellent,WELCOME50,,4,Paid,Yes,No,iOS,4.1,4.6,34,Express,Regular,No,,0,21:24,Mar,26,Wednesday,21,Night,281.1975,28.62,37,High Delay,High Revenue,51+
ORD00129,CUST8788,REST153,RID1420,2025-04-27,18:42:00,Navi Mumbai,Restaurant 78,Chinese,Delivered,Cash,27,Female,8.6,20,Medium,Cloudy,1283.91,64.2,20,60.99,1300.7,359.88,5.0,Excellent,WELCOME50,,1,Paid,No,Yes,Android,3.6,4.1,32,Express,Regular,No,,10,18:42,Apr,27,Sunday,18,Evening,1300.7,27.67,-12,On Time,Top Revenue,26-35
ORD00130,CUST6937,REST121,RID1229,2025-03-03,14:43:00,Navi Mumbai,Restaurant 45,Desserts,Delivered,Wallet,43,Female,8.0,71,High,Rain,675.85,0.0,50,33.79,759.64,135.53,2.0,Good,,,4,Paid,No,No,Android,3.5,4.0,40,Standard,Regular,No,,20,14:43,Mar,3,Monday,14,Afternoon,189.91,17.84,31,High Delay,Mid Revenue,36-50
ORD00131,CUST6425,REST156,RID1272,2025-06-30,11:35:00,Navi Mumbai,Restaurant 38,Chinese,Delivered,Debit Card,60,Female,14.1,66,High,Clear,1174.15,117.42,30,52.84,1139.57,326.01,4.0,Excellent,FOOD10,,4,Paid,No,No,Android,4.9,3.9,36,Standard,Premium,No,,20,11:35,Jun,30,Monday,11,Morning,284.8925,28.61,30,High Delay,High Revenue,51+
ORD00132,CUST3367,REST124,RID1601,2025-09-20,12:46:00,Pune,Restaurant 74,Burger,Delivered,UPI,43,Male,11.5,56,Medium,Rain,785.72,39.29,50,37.32,833.75,220.42,,,SAVE100,,3,Paid,Yes,Yes,iOS,3.5,4.5,23,Standard,Premium,No,,30,12:46,Sep,20,Saturday,12,Afternoon,277.9166666666667,26.44,33,High Delay,Mid Revenue,36-50
